date,gold_usd,gold_jpy,audjpy,zarjpy,cadjpy,chfjpy,audusd,zarusd,cadusd,chfusd,jpy_per_usd,vix,usd_broad,eur_per_usd,gbp_per_usd,aud_per_usd,zar_per_usd,cad_per_usd,chf_per_usd
2015-07-17,1132.8,140467.19999999998,91.39824574334783,10.051065899327227,95.40663229976148,129.05911740216487,0.7370826269624825,0.08105698305909054,0.7694083249980764,1.0407993338884263,124.0,11.95,108.5374,0.9218,0.64,1.3567,12.337,1.2997,0.9608
2015-07-20,1104.6,137235.504,91.690036900369,9.991154000804181,95.70174087197658,129.0134994807892,0.7380073800738007,0.08041817450743868,0.7702973347712216,1.0384215991692627,124.24,12.25,108.6944,0.9217,0.6416,1.355,12.435,1.2982,0.963
2015-07-21,1105.6,137017.008,92.06596835301984,10.046613432775324,95.63975922210217,129.22836287799794,0.742886858331476,0.08106683960925784,0.7717240314863405,1.0427528675703859,123.93,12.22,108.3893,0.9152,0.6431,1.3461,12.3355,1.2958,0.959
2015-07-22,1088.6,135073.48799999998,91.42351900972591,10.002821556693135,95.27758580972126,129.07521065224174,0.7368110816386678,0.08061590551815873,0.7678722260615833,1.040257983980027,124.08,12.12,108.7817,0.9188,0.6403,1.3572,12.4045,1.3023,0.9613
2015-07-23,1097.4,135945.912,91.36366988715982,9.970622560263994,95.0729086722947,129.29756810353825,0.7375175160410059,0.0804861362630287,0.7674597083653109,1.0437323870159692,123.88,12.64,108.7565,0.9111,0.6438,1.3559,12.4245,1.303,0.9581
2015-07-24,1080.8,133738.19199999998,90.07133498325811,9.809735214840652,94.75457538862086,128.62785862785861,0.7279079924297569,0.07927699381639448,0.7657554177195803,1.0395010395010396,123.74,13.74,109.0174,0.9111,0.6446,1.3738,12.614,1.3059,0.962
2015-07-27,1100.0,135564.0,90.01533854356876,9.77358340933423,94.74169741697416,128.41512972804,0.7304068366079907,0.07930528569729173,0.7687576875768758,1.0419922892570594,123.24,15.6,108.6924,0.8999,0.6412,1.3691,12.6095,1.3008,0.9597
2015-07-28,1096.2,135402.624,90.47758570172869,9.82969918828585,95.50761617567464,128.15936916372692,0.732493407559332,0.07957981855801369,0.7732158045310447,1.0375596596804317,123.52,13.44,108.6881,0.9046,0.6403,1.3652,12.566,1.2933,0.9638
2015-07-29,1090.25,135038.365,90.50124214525792,9.900483593781223,96.06763359962771,128.6188992731049,0.7306736811340055,0.07993285640062348,0.7756146746296441,1.0384215991692627,123.86,12.5,108.604,0.9069,0.64,1.3686,12.5105,1.2893,0.963
2015-07-30,1087.5,135263.25,90.5240174672489,9.762568188061692,95.50061425061425,128.27970297029702,0.727802037845706,0.07848985518621718,0.7678132678132679,1.0313531353135312,124.38,12.13,109.4328,0.9163,0.6418,1.374,12.7405,1.3024,0.9696
2015-07-31,1098.4,136135.696,90.8717647921402,9.820919175911252,94.99501801180348,128.62183478621836,0.7331915829606277,0.0792393026941363,0.7664597225415805,1.03777501037775,123.94,12.12,108.7819,0.9068,0.6396,1.3639,12.62,1.3047,0.9636
2015-08-03,1091.9,135373.76200000002,90.21976422645903,9.772207771734848,94.34594018720037,128.05205536046273,0.7276961141027506,0.07882084023015686,0.7609770945894528,1.032844453625284,123.98,12.56,109.214,0.9122,0.6409,1.3742,12.687,1.3141,0.9682
2015-08-04,1090.65,135240.6,91.99495511536463,9.798498617147374,94.48338921060652,127.41471434443075,0.7418947993174567,0.07902015013828527,0.7619628162145687,1.0275380189066996,124.0,13.0,109.2244,0.913,0.6405,1.3479,12.655,1.3124,0.9732
2015-08-05,1085.1,135463.884,91.70645706310145,9.74551131928181,94.71208557772552,127.2579001019368,0.7345919341805627,0.078064012490242,0.7586677793794098,1.019367991845056,124.84,12.51,109.842,0.9201,0.6409,1.3613,12.81,1.3181,0.981
2015-08-06,1089.75,135782.85,91.49654868556323,9.77983595620266,94.73844282238443,127.03915171288743,0.7343222205903951,0.07848985518621718,0.7603406326034063,1.0195758564437194,124.6,13.77,109.722,0.9156,0.6443,1.3618,12.7405,1.3152,0.9808
2015-08-07,1093.5,135889.245,91.8749075853911,9.841219560483072,94.70355128791343,126.49633550488598,0.739316871211001,0.07919223916056227,0.7620789513793629,1.017915309446254,124.27,13.39,109.4376,0.9126,0.6465,1.3526,12.6275,1.3122,0.9824
2015-08-10,1097.0,136631.35,92.21827335998815,9.827593009034599,95.39675245098039,126.47238017871649,0.7404116688879017,0.07890480135716257,0.7659313725490196,1.0154346060113728,124.55,12.23,109.1931,0.9096,0.6433,1.3506,12.6735,1.3056,0.9848
2015-08-11,1108.25,138420.42500000002,91.02835070330151,9.755526048582363,94.98821203133319,126.55790860269532,0.7288098535092193,0.07810669374365382,0.7605141075366948,1.013273887931908,124.9,13.71,109.9464,0.9056,0.6422,1.3721,12.803,1.3149,0.9869
2015-08-12,1119.0,138610.53,91.35629471199941,9.7076802507837,95.48292607723735,127.81962645753794,0.7375175160410059,0.07836990595611286,0.7708317274339013,1.0318852543597152,123.87,13.61,109.4655,0.893,0.6394,1.3559,12.76,1.2973,0.9691
2015-08-13,1116.75,138834.36,91.51269782848729,9.696969696969697,95.06040679002905,127.37704918032786,0.736105999263894,0.07800007800007801,0.7646429117602079,1.0245901639344261,124.32,13.49,109.9025,0.8973,0.6412,1.3585,12.8205,1.3078,0.976
2015-08-14,1118.25,138964.9275,91.66482260087041,9.710110954836694,95.04397705544932,127.06543967280163,0.7376263185070444,0.0781372089388967,0.7648183556405354,1.0224948875255624,124.27,12.83,109.9174,0.9001,0.64,1.3557,12.798,1.3075,0.978
2015-08-17,1118.8,139100.40399999998,91.83100672132358,9.655574107870928,94.98090145148969,127.25690890481064,0.738606987222099,0.07766085504601405,0.7639419404125287,1.0235414534288638,124.33,13.02,110.1435,0.9027,0.6411,1.3539,12.8765,1.309,0.977
2015-08-18,1111.45,138253.2655,91.22845617895123,9.623239981432771,95.13575525812618,127.39655878738222,0.7334066740007334,0.07736345350456444,0.7648183556405354,1.0241704219582137,124.39,13.79,110.2504,0.9068,0.6387,1.3635,12.926,1.3075,0.9764
2015-08-19,1126.15,139755.215,90.78937742336674,9.58597250115866,94.26509684770224,127.91177076891363,0.7315824127587973,0.07724393635099645,0.759589821496392,1.0307153164296021,124.1,15.25,110.4333,0.9041,0.6392,1.3669,12.946,1.3165,0.9702
2015-08-20,1147.7,141786.858,90.89170100058858,9.605411499436302,94.48565965583174,128.40661053944498,0.7357268981753973,0.07775142868250204,0.7648183556405354,1.0393929944912172,123.54,19.14,110.1077,0.8929,0.6374,1.3592,12.8615,1.3075,0.9621
2015-08-21,1156.5,141220.215,89.66808635629314,9.447582205029013,92.8875703636087,128.6994097807757,0.7343222205903951,0.07736943907156672,0.7606876616461281,1.0539629005059021,122.11,28.03,110.1443,0.8806,0.637,1.3618,12.925,1.3146,0.9488
2015-08-24,1166.5,138300.24,85.3871083903493,9.002961500493583,89.75018925056776,126.84283727399166,0.7202016564638098,0.07593591009188246,0.757002271006813,1.0698619878035733,118.56,40.74,109.9306,0.8636,0.6357,1.3885,13.169,1.321,0.9347
2015-08-25,1137.5,136397.625,86.12986639850595,9.191323010884563,90.1918014291087,126.38069139966274,0.7182876023559833,0.07665184730952017,0.7521624670928921,1.0539629005059021,119.91,36.02,110.3394,0.8764,0.637,1.3922,13.046,1.3295,0.9488
2015-08-26,1120.75,133447.70249999998,84.38695960311834,9.072,89.5195849936095,125.70734797297295,0.7087172218284904,0.0761904761904762,0.7518231711901361,1.0557432432432432,119.07,30.32,110.5807,0.878,0.6455,1.411,13.125,1.3301,0.9472
2015-08-27,1119.0,135275.91,86.78391959798995,9.21979865771812,91.63192602137498,125.52175267365799,0.7178750897343862,0.0762660158633313,0.7579777154551657,1.0383137784238397,120.89,26.1,110.4834,0.8898,0.6489,1.393,13.112,1.3193,0.9631
2015-08-28,1135.0,137698.19999999998,86.49034005845868,9.109133911476517,91.43804642749473,126.08605279567657,0.7129108148570613,0.0750835304276007,0.753693096171239,1.0392849719393058,121.32,26.05,110.6714,0.8951,0.651,1.4027,13.3185,1.3268,0.9622
2015-09-01,1142.3,137007.462,84.38753254063181,8.952082400358263,91.00151745068284,124.65183953440032,0.7035812284528249,0.07463800567248843,0.7587253414264036,1.0392849719393058,119.94,31.4,110.4506,0.8879,0.6518,1.4213,13.398,1.318,0.9622
2015-09-02,1137.75,136530.0,84.13377269859076,8.902737591809482,90.17132551848512,123.8390092879257,0.7011147724882564,0.07418947993174568,0.7514277126540427,1.0319917440660475,120.0,26.09,110.7979,0.8895,0.6532,1.4263,13.479,1.3308,0.969
2015-09-03,1128.0,135585.6,84.43976115208993,8.88724584103512,91.06060606060606,123.1052847193773,0.7024938531787847,0.07393715341959334,0.7575757575757576,1.0241704219582137,120.2,25.61,110.8566,0.9006,0.6556,1.4235,13.525,1.32,0.9764
2015-09-04,1118.25,133127.6625,82.34765165663693,8.608098336948663,89.70012055455094,122.0524912856264,0.6917064397869545,0.07230657989877079,0.7534659433393611,1.025220422390814,119.05,27.8,111.1018,0.8995,0.6581,1.4457,13.83,1.3272,0.9754
2015-09-08,1121.15,134224.078,84.0789381276775,8.71071012805588,90.74509209429243,122.41308793456032,0.7022965095863474,0.07275902211874273,0.7579777154551657,1.0224948875255624,119.72,24.9,110.7942,0.8943,0.6502,1.4239,13.744,1.3193,0.978
2015-09-09,1109.85,134225.259,84.94767156001967,8.813584025652238,91.47568262612509,123.82512542234053,0.7023951675212474,0.07287567409998542,0.7563724377883669,1.0238558410975735,120.94,26.23,110.9225,0.8957,0.6509,1.4237,13.722,1.3221,0.9767
2015-09-10,1109.5,133927.745,85.53713151927437,8.848085028403885,91.32243909819941,123.99589111453517,0.7086167800453514,0.07330034817665385,0.7565441065214101,1.027221366204417,120.71,24.37,110.6331,0.8879,0.647,1.4112,13.6425,1.3218,0.9735
2015-09-11,1100.25,132756.165,85.35653650254669,8.860657242518817,90.89950278740395,123.94453004622495,0.7074136955291455,0.07343491830365338,0.7533524182612626,1.027221366204417,120.66,23.2,110.6109,0.882,0.6483,1.4136,13.6175,1.3274,0.9735
2015-09-14,1104.8,132487.616,85.58989365498537,8.87015052331817,90.40331699962307,123.79477650459378,0.7137249304118193,0.0739672325159954,0.7538635506973238,1.0323113451016828,119.92,24.25,110.5005,0.8844,0.6484,1.4011,13.5195,1.3265,0.9687
2015-09-15,1105.95,133045.785,85.31914893617022,8.933942296981174,90.71714048714274,123.32137365453613,0.7092198581560284,0.07426385949277783,0.7540909433677702,1.0251153254741159,120.3,22.54,110.6394,0.8881,0.6514,1.41,13.4655,1.3261,0.9755
2015-09-16,1117.6,134804.91199999998,86.6772060937051,9.088648607919225,91.51745068285281,124.50454170107349,0.7185972980741593,0.0753494329955167,0.7587253414264036,1.0322047894302229,120.62,21.35,110.1021,0.8846,0.6452,1.3916,13.2715,1.318,0.9688
2015-09-17,1117.5,135105.75,86.4065180102916,9.038914433105305,91.68815410283635,124.51081359423276,0.714694110920526,0.07476356024073866,0.7583801001061732,1.0298661174047374,120.9,21.14,110.1212,0.884,0.6448,1.3992,13.3755,1.3186,0.971
2015-09-18,1141.5,136808.775,86.55304398064563,9.027568544742392,91.16841624828845,124.66195132099021,0.7221780891167762,0.07532389273877674,0.7606876616461281,1.0401497815685459,119.85,22.28,109.8165,0.8804,0.6421,1.3847,13.276,1.3146,0.9614
2015-09-21,1133.25,136511.29499999998,85.82828642679017,8.936201780415429,90.92006943920296,124.15996701710988,0.7125044531528322,0.07418397626112759,0.7547739452034116,1.0307153164296021,120.46,20.14,110.6414,0.8925,0.6449,1.4035,13.48,1.3249,0.9702
2015-09-22,1122.9,134792.91600000003,84.96602491506229,8.765562817189384,90.41880084362761,123.33299085585122,0.7078142695356738,0.07302201613786556,0.7532389273877674,1.0274324463166546,120.04,22.44,111.1967,0.8982,0.6512,1.4128,13.6945,1.3276,0.9733
2015-09-23,1131.35,135897.762,84.12942989214176,8.686408504176159,90.22759708555549,122.82208588957056,0.7003782042302844,0.07231442311168963,0.7511454968827462,1.0224948875255624,120.12,22.13,111.6287,0.8961,0.656,1.4278,13.8285,1.3313,0.978
2015-09-24,1154.5,138008.93,83.65290412876138,8.579015358116838,89.55648786335033,122.85714285714286,0.6997900629811057,0.07176690110521028,0.7491759065028468,1.027749229188078,119.54,23.47,111.4454,0.8887,0.6556,1.429,13.934,1.3348,0.973
2015-09-25,1146.65,138446.521,84.68822332889107,8.708572252876051,90.63203723164689,123.70901639344262,0.7014098337658694,0.07212665440513542,0.7506380423359855,1.0245901639344261,120.74,23.62,111.3725,0.8935,0.6591,1.4257,13.8645,1.3322,0.976
2015-09-28,1131.05,135522.411,83.9310731297282,8.575109139053888,89.68562874251496,123.08166409861325,0.7004763239002522,0.07156659271452086,0.748502994011976,1.027221366204417,119.82,27.63,111.3914,0.89,0.6575,1.4276,13.973,1.336,0.9735
2015-09-29,1132.1,135580.296,83.91843598906874,8.580025791660697,89.27985686596095,123.33676622039135,0.7007217433956976,0.07164350193437455,0.7454897867899211,1.0298661174047374,119.76,26.83,111.5219,0.8892,0.6593,1.4271,13.958,1.3414,0.971
2015-09-30,1114.0,133468.34,84.1067041067041,8.672143606818429,89.43714541654226,122.59285787373376,0.702000702000702,0.07238246896601642,0.7464914899970141,1.0232272587741738,119.81,24.5,111.3311,0.8959,0.6616,1.4245,13.8155,1.3396,0.9773
2015-10-01,1119.0,133810.02,84.23499577345731,8.621485219899062,90.31722054380664,122.72167487684729,0.7044237813468582,0.07209805335255949,0.755287009063444,1.026272577996716,119.58,22.55,111.0439,0.8929,0.6595,1.4196,13.87,1.324,0.9744
2015-10-02,1140.75,136228.365,83.89181594661046,8.662096978928663,90.38068568833725,123.31681123502685,0.7024938531787847,0.07253472600007253,0.7568303943086355,1.0326311441553078,119.42,20.94,110.7006,0.8868,0.6572,1.4235,13.7865,1.3213,0.9684
2015-10-05,1139.75,137180.31,85.31329741990359,8.867931479093755,91.99021705900336,123.49681920788015,0.7088176920895946,0.07367839381101492,0.7642922653622746,1.0260619741432382,120.36,19.54,110.4445,0.8929,0.6594,1.4108,13.5725,1.3084,0.9746
2015-10-06,1147.5,137906.55000000002,85.84285714285716,8.89003957539668,92.04963235294117,124.17854928704278,0.7142857142857143,0.07397270407219736,0.7659313725490196,1.0332713370531101,120.18,19.4,110.1371,0.8876,0.6567,1.4,13.5185,1.3056,0.9678
2015-10-07,1144.6,137237.54,86.48297749567224,8.949764872732702,91.96195735542261,123.40469328941951,0.7212925562608193,0.07464357692020601,0.7669888019634913,1.029230135858378,119.9,18.4,109.8162,0.889,0.653,1.3864,13.397,1.3038,0.9716
2015-10-08,1140.0,136731.6,86.65558846904125,8.96881776714275,92.14104632403779,123.98180690510647,0.7224911494834187,0.07477753682793689,0.7682261657832066,1.0336985734959685,119.94,17.42,109.6452,0.8864,0.6529,1.3841,13.373,1.3017,0.9674
2015-10-09,1151.55,138531.465,88.15770189066393,9.034583755773346,92.9316338354577,125.11700468018721,0.7328154770628755,0.07510044684765874,0.772499034376207,1.0400416016640666,120.3,17.08,109.0782,0.88,0.653,1.3646,13.3155,1.2945,0.9615
2015-10-13,1165.2,139590.96,87.24783336974728,8.91568058346357,92.26740603820086,124.86971023556389,0.728279076542131,0.07442137381856069,0.7701786814540974,1.0423181154888472,119.8,17.67,109.4119,0.8786,0.6561,1.3731,13.437,1.2984,0.9594
2015-10-14,1173.9,139940.619,86.49687998839065,8.942650313191553,91.82007240237233,125.26006094357464,0.7255840951966332,0.07501594088743857,0.7702380035430948,1.0507512871703268,119.21,18.03,109.1244,0.8744,0.6475,1.3782,13.3305,1.2983,0.9517
2015-10-15,1184.25,140049.405,86.51693613285536,9.042321367129258,91.66731261142547,124.6285172304774,0.7315824127587973,0.07646136789387162,0.7751337105650724,1.0538518284329224,118.26,16.05,108.6671,0.8758,0.6462,1.3669,13.0785,1.2901,0.9489
2015-10-16,1180.85,141229.65999999997,86.84286959047343,9.12419896246567,92.48376121249613,125.41946308724832,0.7261109497531223,0.07628928898382667,0.7732755954222086,1.0486577181208054,119.6,15.05,108.9956,0.8803,0.6476,1.3772,13.108,1.2932,0.9536
2015-10-19,1175.4,140460.30000000002,86.68842945230323,9.001544197958646,91.93014847295946,125.0,0.7254261878853826,0.07532672969003051,0.7692899453804138,1.0460251046025104,119.5,14.98,109.3858,0.8834,0.6464,1.3785,13.2755,1.2999,0.956
2015-10-20,1177.75,141082.67250000002,86.9177187636047,9.036321804397842,92.33081547710806,125.56603773584906,0.7255840951966332,0.07543469241504168,0.7707723138584861,1.0482180293501049,119.79,15.75,109.3368,0.8804,0.6464,1.3782,13.2565,1.2974,0.954
2015-10-21,1167.1,139946.96099999998,86.6464339908953,8.88715953307393,91.41572005794006,125.29780564263324,0.7225955632632416,0.07411524921252548,0.762369444232675,1.044932079414838,119.91,16.7,109.7746,0.8814,0.6467,1.3839,13.4925,1.3117,0.957
2015-10-22,1167.0,140623.5,87.00361010830325,8.977463214751351,92.0761060594483,124.09886714727085,0.7220216606498195,0.07450176941702366,0.7641170627340108,1.0298661174047374,120.5,14.45,110.0342,0.8977,0.6494,1.385,13.4225,1.3087,0.971
2015-10-23,1161.25,140743.5,87.44588744588745,8.875869644818748,92.02034773365729,124.06592281707442,0.7215007215007215,0.07323324789454412,0.7592437931819908,1.0236462278636502,121.2,14.46,110.4329,0.9078,0.6519,1.386,13.655,1.3171,0.9769
2015-10-26,1166.4,140982.768,87.77777777777779,8.88586656864547,92.02832343535862,123.14824248599083,0.7262164124909223,0.07351589781290205,0.7613826709304097,1.0188487009679061,120.87,15.29,110.2089,0.9049,0.651,1.377,13.6025,1.3134,0.9815
2015-10-27,1165.7,140222.053,87.00274844495877,8.805680611983457,90.83975230327745,122.14662875710805,0.7232749891508752,0.07320376267340141,0.7551729346020238,1.0154346060113728,120.29,15.43,110.4875,0.9048,0.6531,1.3826,13.6605,1.3242,0.9848
2015-10-28,1179.6,142212.576,86.11428571428573,8.89774530425477,91.68758080462393,122.42079610073111,0.7142857142857143,0.07380346138233883,0.7605141075366948,1.0154346060113728,120.56,14.33,110.2334,0.9037,0.6528,1.4,13.5495,1.3149,0.9848
2015-10-29,1148.6,139141.40399999998,85.78105084265685,8.75700292767557,91.9887614853064,122.17851739788199,0.708114997875655,0.07228828568330502,0.7593591009188245,1.0085728693898133,121.14,14.61,110.8083,0.9122,0.6538,1.4122,13.8335,1.3169,0.9915
2015-10-30,1142.35,137881.645,86.09743918967116,8.737828935461687,92.26417978902309,122.43862852505579,0.7133176403452458,0.07239294892677453,0.7644091117566121,1.0144045445323595,120.7,15.07,110.2079,0.9056,0.6475,1.4019,13.8135,1.3082,0.9858
2015-11-02,1134.0,136873.80000000002,86.18966009711511,8.754941428208754,92.18666462995495,122.50076118948544,0.7140816909454442,0.07253472600007253,0.7637668983426259,1.0149193139145438,120.7,14.15,110.2188,0.9069,0.6482,1.4004,13.7865,1.3093,0.9853
2015-11-03,1123.1,136119.72,86.93780933935874,8.78579195360638,92.46967269398031,122.15279177585165,0.7173086579155011,0.07249003262051468,0.7629510948348212,1.0078613182826044,121.2,14.54,110.244,0.9136,0.6492,1.3941,13.795,1.3107,0.9922
2015-11-04,1114.7,135458.344,86.86204431736955,8.701442841287458,92.31236706168337,122.33967582804792,0.7147962830593281,0.07160502667287243,0.7596475235490732,1.0067451927917044,121.52,15.51,110.7139,0.9207,0.6503,1.399,13.9655,1.3164,0.9933
2015-11-05,1106.3,134647.773,86.99785561115081,8.755800151073702,92.4707491262726,122.14973906061823,0.7147962830593281,0.0719398582784792,0.759762953958365,1.0036130068245686,121.71,15.05,110.8302,0.92,0.6563,1.399,13.9005,1.3162,0.9964
2015-11-06,1088.9,134152.48,86.65681930083703,8.684618638093896,92.5828511309837,122.61146496815287,0.7033832735457551,0.07049203440011279,0.7514841812579846,0.9952229299363058,123.2,14.33,111.7603,0.9306,0.6635,1.4217,14.186,1.3307,1.0048
2015-11-09,1089.6,134064.384,86.6967305524239,8.601188395665853,92.69248154286576,122.83118698213038,0.7046223224351748,0.06990562740300595,0.7533524182612626,0.9983028850953379,123.04,16.52,111.9112,0.9288,0.6612,1.4192,14.305,1.3274,1.0017
2015-11-10,1087.1,133952.462,86.62214411247803,8.63822776823583,92.94011163071353,122.2905915045653,0.7029876977152899,0.07010410459532405,0.754261577915221,0.9924573243350535,123.22,15.29,111.9919,0.9358,0.6618,1.4225,14.2645,1.3258,1.0076
2015-11-12,1087.4,133576.21600000001,87.41194051092293,8.606761254160098,92.29844466150726,122.66826442979827,0.7115918309257809,0.07006480994920301,0.751371252535878,0.9986019572598361,122.84,18.37,111.7965,0.9287,0.6576,1.4053,14.2725,1.3309,1.0014
2015-11-13,1081.5,132948.795,87.50088974304221,8.547192768990092,92.20672067206722,121.85765265662175,0.7117944337675279,0.06952894142186684,0.7500750075007501,0.9912767644726408,122.93,20.08,112.0264,0.9327,0.6575,1.4049,14.3825,1.3332,1.0088
2015-11-16,1084.75,133543.5725,87.22544990789287,8.557625469206172,92.20341521869383,122.14505407282468,0.7085163667280714,0.06951202558042542,0.7489514679448772,0.9921619208254787,123.11,18.16,112.2199,0.9339,0.6577,1.4114,14.386,1.3352,1.0079
2015-11-17,1079.2,133259.616,87.85485592315902,8.643427131457372,92.67487241068748,121.42786901366901,0.7114905727499111,0.06999860002799944,0.7505253677574302,0.9833808634083981,123.48,18.84,112.3141,0.9404,0.6573,1.4055,14.286,1.3324,1.0169
2015-11-18,1067.75,131877.80250000002,87.42214043035108,8.697581071089047,92.50992435023595,121.11198274171406,0.7078142695356738,0.07042005563184395,0.7490075649764063,0.9805844283192783,123.51,16.85,112.3663,0.94,0.6575,1.4128,14.2005,1.3351,1.0198
2015-11-19,1082.6,132845.846,88.45238953362646,8.759681621872435,92.49962309663802,121.01577909270216,0.7208246233691343,0.0713852303958311,0.7538067239559777,0.9861932938856016,122.71,16.99,111.5749,0.9306,0.6524,1.3873,14.0085,1.3266,1.014
2015-11-20,1081.75,132838.9,88.81816866772746,8.812026837931901,92.07467946314762,120.59314543847589,0.7232749891508752,0.07175917620465717,0.7497938067031565,0.9820288716488265,122.8,15.47,111.7799,0.9381,0.6579,1.3826,13.9355,1.3337,1.0183
2015-11-23,1070.5,131692.91,88.42725704427832,8.735354682951076,92.09462494385386,120.54875061244488,0.718803910293272,0.07100759781296599,0.7486150621350501,0.9799118079372857,123.02,15.62,112.1125,0.9432,0.6612,1.3912,14.083,1.3358,1.0205
2015-11-24,1076.4,131826.708,88.68211440984794,8.75817928272607,92.0273519687406,120.52947544533018,0.724112961622013,0.0715128544355848,0.7514277126540427,0.9841551028442083,122.47,15.93,111.7638,0.9388,0.6641,1.381,13.9835,1.3308,1.0161
2015-11-25,1068.0,131043.6,88.90660097094413,8.675056561085974,92.26951421266355,120.0587084148728,0.7245851749873197,0.07070135746606335,0.7519927808693037,0.9784735812133072,122.7,15.19,111.8936,0.942,0.6619,1.3801,14.144,1.3298,1.022
2015-11-27,1057.4,129891.01600000002,88.34867663981588,8.537670280789547,91.94610778443113,119.20426977195537,0.7192174913693901,0.06950236308034473,0.748502994011976,0.970402717127608,122.84,15.12,112.2824,0.9438,0.6649,1.3904,14.388,1.336,1.0305
2015-11-30,1061.9,130847.31800000001,89.14773549413977,8.509668508287293,92.42424242424242,119.8404979575958,0.7234843003906815,0.06906077348066299,0.7500750075007501,0.9725734292939117,123.22,16.13,112.34,0.9468,0.6647,1.3822,14.48,1.3332,1.0282
2015-12-01,1065.4,130916.35200000001,89.94949125247052,8.514117443270397,91.89350882440921,119.34731934731933,0.7320108337603396,0.06928806513078123,0.7478312892611427,0.9712509712509712,122.88,14.67,112.1134,0.9416,0.6634,1.3661,14.4325,1.3372,1.0296
2015-12-02,1055.4,130363.008,90.27919894752229,8.592695652173912,92.47585535674177,120.22581273116603,0.730887297178775,0.06956521739130435,0.748671108781912,0.9733307377846991,123.52,15.91,112.3715,0.9458,0.6699,1.3682,14.375,1.3357,1.0274
2015-12-03,1055.45,129883.67700000001,89.95614035087719,8.563674321503132,91.88381990592102,123.10924369747899,0.7309941520467835,0.06958942240779402,0.7466587023071755,1.0004001600640255,123.06,18.11,111.6407,0.9173,0.6628,1.368,14.37,1.3393,0.9996
2015-12-04,1079.25,132855.675,90.42826709762727,8.593068304771212,92.11313977850942,123.27258161425995,0.7345919341805627,0.06980559142787338,0.7482789583956899,1.001401962747847,123.1,14.81,111.5463,0.9188,0.6623,1.3613,14.3255,1.3364,0.9986
2015-12-07,1075.8,132656.898,89.62133876008431,8.479284854736118,91.28664495114006,122.99022541392381,0.726797005596337,0.06876396768093519,0.7403020432336394,0.9974067424695792,123.31,15.84,112.3056,0.9225,0.6633,1.3759,14.5425,1.3508,1.0026
2015-12-08,1072.1,131868.3,88.69339486587828,8.424657534246576,90.48109460055908,123.74245472837022,0.7210845111047015,0.0684931506849315,0.7356186552890982,1.0060362173038229,123.0,17.6,112.5485,0.9195,0.6667,1.3868,14.6,1.3594,0.994
2015-12-09,1081.0,131730.66,87.78906418845905,8.359458068941862,89.6358955498345,123.51510237178188,0.7204091924212953,0.06859886811867603,0.735564545788893,1.0135819987837016,121.86,19.61,112.1918,0.9104,0.6593,1.3881,14.5775,1.3595,0.9866
2015-12-10,1071.0,130062.23999999999,88.63586599518283,7.96228666592359,89.3072510663333,122.81553398058252,0.7298737318443909,0.06556560166274367,0.7354022650389763,1.0113268608414239,121.44,19.34,112.2672,0.9134,0.6589,1.3701,15.2519,1.3598,0.9888
2015-12-11,1072.5,129708.15,87.245707690088,7.678242651260238,88.3096020445418,123.05657305657306,0.7213966238638002,0.06348803250587265,0.7301935012778387,1.0175010175010175,120.94,24.39,112.7147,0.9089,0.6573,1.3862,15.751,1.3695,0.9828
2015-12-14,1068.25,128798.9025,87.50907243431557,7.96025484435348,87.80221380716574,122.74254301130001,0.7257947452460445,0.06602185323342026,0.7282260413632392,1.0180189351521938,120.57,22.73,112.7521,0.907,0.6609,1.3778,15.1465,1.3732,0.9823
2015-12-15,1061.5,129142.09,87.30534625044851,8.120682174682107,88.61533979168183,122.62876726136479,0.7176175098672408,0.06674899042151987,0.7283851700779372,1.0079629069650238,121.66,20.95,112.8609,0.9165,0.6647,1.3935,14.9815,1.3729,0.9921
2015-12-16,1075.25,131051.47,87.84144144144145,8.086249792668767,88.28685258964143,123.71092164027608,0.7207207207207208,0.06634599436059048,0.7243752263672583,1.0150223304912709,121.88,17.86,112.9864,0.9143,0.6661,1.3875,15.0725,1.3805,0.9852
2015-12-17,1049.4,128813.85,87.14944976925807,8.072471392871236,87.86685755189693,122.90978271753279,0.7099751508697195,0.06576351440220965,0.7158196134574087,1.0013016921998599,122.75,18.94,113.8177,0.9256,0.6722,1.4085,15.206,1.397,0.9987
2015-12-18,1062.5,128775.0,87.22562072688018,8.056635756306711,87.34505621216489,121.93158953722335,0.7196833393306945,0.06647389237876825,0.7206687806284232,1.0060362173038229,121.2,20.7,113.2837,0.9219,0.6705,1.3895,15.0435,1.3876,0.994
2015-12-21,1078.75,130517.9625,86.77472566879436,8.010195637061802,86.48938451640574,122.0641646489104,0.7172057663343613,0.06620543546625178,0.714847380084352,1.0088781275221954,120.99,18.7,113.4144,0.9158,0.6709,1.3943,15.1045,1.3989,0.9912
2015-12-22,1074.9,129998.406,87.45390122206956,7.964176352441474,86.82604637806016,122.58260693290086,0.7231180851833104,0.06585229330611439,0.7179266278986287,1.0135819987837016,120.94,16.6,113.211,0.9109,0.6752,1.3829,15.1855,1.3929,0.9866
2015-12-23,1068.25,129194.155,87.33391103408434,7.9647008462576965,87.25829725829726,121.69450593680821,0.7221259387637203,0.06585663011623695,0.7215007215007215,1.0062386798148522,120.94,15.57,113.1847,0.9195,0.6728,1.3848,15.1845,1.386,0.9938
